source_system,client_id,snapshot_ts,po_internal_id,po_number,vendor_id,inbound_shipment_number,inbound_shipment_status,item_internal_id,quantity_inbound,expected_shipping_date,actual_shipping_date,expected_delivery_date,actual_delivery_date,available_for_sale_date,location_id
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,12199,320,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,12201,300,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,9719,260,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,10411,300,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,9738,400,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,12211,120,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,12206,150,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,10142,108,,,,,,
netsuite,vonderk,2026-07-22 09:54,338540,OC_ME-243,9866,INBSHIP235,Para enviar,9737,500,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,9615,60,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,9613,100,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,8830,100,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,10393,100,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,8835,250,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,8831,300,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,9850,100,,,,,,
netsuite,vonderk,2026-07-22 09:54,338354,OC_ME-241,8444,INBSHIP233,Para enviar,8833,100,,,,,,
netsuite,vonderk,2026-07-22 09:54,338156,OC_ME-239,9866,INBSHIP231,Para enviar,8531,450,,,,,,
netsuite,vonderk,2026-07-22 09:54,338156,OC_ME-239,9866,INBSHIP231,Para enviar,9239,60,,,,,,
netsuite,vonderk,2026-07-22 09:54,338156,OC_ME-239,9866,INBSHIP231,Para enviar,8542,300,,,,,,
netsuite,vonderk,2026-07-22 09:54,338156,OC_ME-239,9866,INBSHIP231,Para enviar,8534,300,,,,,,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,9843,300,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,12552,100,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,12588,250,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,12589,1000,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,10425,100,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,12553,300,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,337175,OC_ME-237,9866,INBSHIP227,En tránsito,9591,800,27/07/2026,,08/09/2026,,05/10/2026,
netsuite,vonderk,2026-07-22 09:54,334516,OC_ME-235,9866,INBSHIP225,En tránsito,12593,20,14/07/2026,,21/07/2026,,30/07/2026,
netsuite,vonderk,2026-07-22 09:54,334516,OC_ME-235,9866,INBSHIP225,En tránsito,12592,10,14/07/2026,,21/07/2026,,30/07/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10397,100,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10398,150,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10408,150,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10403,50,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10368,350,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10367,150,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10228,750,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10208,550,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,9882,25,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,9881,100,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,9879,250,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,9867,20,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333133,OC_ME-233,9866,INBSHIP223,En tránsito,10364,1000,03/08/2026,,15/09/2026,,12/10/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9769,500,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9767,700,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9765,1000,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9764,2000,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9993,500,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9778,2700,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,333017,OC_ME-232,9866,INBSHIP222,En tránsito,9770,300,21/07/2026,,28/08/2026,,24/09/2026,
netsuite,vonderk,2026-07-22 09:54,330251,OC_TDS-19,9866,INBSHIP221,En tránsito,11785,4000,20/06/2026,,30/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,9718,520,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,9737,400,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,9740,352,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,10311,504,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,11093,100,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,11095,306,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,10410,920,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326331,OC_ME-229,9866,INBSHIP220,En tránsito,11097,120,17/07/2026,,25/08/2026,,21/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,12560,200,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,12558,200,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,12561,200,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,12559,200,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,9855,100,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,9854,600,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,326214,OC_ME-228,9866,INBSHIP219,En tránsito,9652,170,29/07/2026,,03/09/2026,,30/09/2026,
netsuite,vonderk,2026-07-22 09:54,324932,OC_ME-227,9866,INBSHIP218,En tránsito,9669,500,17/07/2026,,05/09/2026,,02/10/2026,
netsuite,vonderk,2026-07-22 09:54,324932,OC_ME-227,9866,INBSHIP218,En tránsito,9670,1100,17/07/2026,,05/09/2026,,02/10/2026,
netsuite,vonderk,2026-07-22 09:54,324932,OC_ME-227,9866,INBSHIP218,En tránsito,10243,600,17/07/2026,,05/09/2026,,02/10/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,12565,1500,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,12564,1500,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,12563,1500,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,12562,1500,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,11827,500,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,11808,1700,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324290,OC_TDS-18,9866,INBSHIP216,En tránsito,11753,3000,06/07/2026,,18/08/2026,,14/09/2026,
netsuite,vonderk,2026-07-22 09:54,324272,OC_ME-225,9866,INBSHIP215,En tránsito,10323,20,06/07/2026,,18/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,324272,OC_ME-225,9866,INBSHIP215,En tránsito,10325,35,06/07/2026,,18/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,324272,OC_ME-225,9866,INBSHIP215,En tránsito,10340,35,06/07/2026,,18/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,324272,OC_ME-225,9866,INBSHIP215,En tránsito,10319,60,06/07/2026,,18/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,324272,OC_ME-225,9866,INBSHIP215,En tránsito,10342,108,06/07/2026,,18/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,324272,OC_ME-225,9866,INBSHIP215,En tránsito,10346,48,06/07/2026,,18/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,320547,OC_ME-222,9866,INBSHIP211,En tránsito,10205,1500,22/06/2026,,05/08/2026,,01/09/2026,
netsuite,vonderk,2026-07-22 09:54,320547,OC_ME-222,9866,INBSHIP211,En tránsito,9880,100,22/06/2026,,05/08/2026,,01/09/2026,
netsuite,vonderk,2026-07-22 09:54,320547,OC_ME-222,9866,INBSHIP211,En tránsito,9881,100,22/06/2026,,05/08/2026,,01/09/2026,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,9888,180,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,10095,500,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,10096,250,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,10097,100,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,10094,50,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,9730,250,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,8443,20,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,9485,50,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,10099,50,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,8432,20,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,8459,150,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,8470,50,,,,,,
netsuite,vonderk,2026-07-22 09:54,312796,OC_ME-219,8444,INBSHIP210,Para enviar,9701,400,,,,,,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9499,300,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9496,300,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9497,600,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,12548,800,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9495,600,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9580,500,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9649,500,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9650,500,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,12549,500,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,312533,OC_ME-218,9866,INBSHIP209,En tránsito,9498,300,04/07/2026,,15/08/2026,,11/09/2026,
netsuite,vonderk,2026-07-22 09:54,304836,ME-215,9866,INBSHIP208,En tránsito,6750,1000,23/05/2026,,03/07/2026,,30/07/2026,
netsuite,vonderk,2026-07-22 09:54,304836,ME-215,9866,INBSHIP208,En tránsito,10569,100,23/05/2026,,03/07/2026,,30/07/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9771,288,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9990,450,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9772,288,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9778,1500,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9777,336,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9781,200,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9284,400,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,12299,500,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9285,300,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9286,240,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9767,500,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,312496,OC_ME-217,9866,INBSHIP207,En tránsito,9769,150,04/07/2026,,12/08/2026,,08/09/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,10361,1500,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,6868,400,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,10374,150,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,10392,60,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,8808,120,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,8999,350,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,8834,50,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,9850,120,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,11207,800,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,10262,50,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304821,ME-214,9866,INBSHIP206,En tránsito,9613,60,13/06/2026,,25/07/2026,,21/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,10107,900,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,10109,800,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,12317,1500,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,8876,1500,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,9798,10000,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,9797,10000,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,9795,22000,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,9796,22002,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,8815,22002,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,304489,ME-212,9866,INBSHIP204,En tránsito,12018,900,24/05/2026,,12/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,9672,1300,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,9669,650,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,9674,1500,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,11112,504,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,11111,500,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,9291,500,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,10146,500,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,10145,1500,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298498,ME-211,9866,INBSHIP201,En tránsito,9670,1500,30/05/2026,,24/07/2026,,20/08/2026,
netsuite,vonderk,2026-07-22 09:54,298477,ME-210,9866,INBSHIP200,En tránsito,10260,4500,26/05/2026,,11/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,298477,ME-210,9866,INBSHIP200,En tránsito,10144,184,26/05/2026,,11/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,298477,ME-210,9866,INBSHIP200,En tránsito,9616,512,26/05/2026,,11/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,298477,ME-210,9866,INBSHIP200,En tránsito,11920,312,26/05/2026,,11/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,298477,ME-210,9866,INBSHIP200,En tránsito,11110,1512,26/05/2026,,11/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,298477,ME-210,9866,INBSHIP200,En tránsito,10412,1000,26/05/2026,,11/07/2026,,08/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,9879,300,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,9880,350,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10204,4500,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10205,1700,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10207,400,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10208,650,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10217,1000,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10364,1200,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10405,400,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10402,90,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10406,2500,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10407,3500,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,10421,450,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,9565,200,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,295630,ME-208,9866,INBSHIP199,En tránsito,9869,40,30/05/2026,,18/07/2026,,14/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9774,216,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9771,360,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9770,300,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9765,800,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9286,320,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9285,300,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,12299,300,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9781,300,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,294353,ME-206,9866,INBSHIP197,En tránsito,9287,320,18/05/2026,,17/07/2026,,13/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12537,40,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12532,150,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12536,150,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12570,100,30/05/2026,,10/06/2026,,06/08/2026,
netsuite,vonderk,2026-07-22 09:54,293848,ME-205,9866,INBSHIP196,En tránsito,12569,100,30/05/2026,,10/06/2026,,06/08/2026,
